policy_family,policy_name,policy_parameter,parameter_value,total_scenarios,realized_positive_events,total_interventions,intervention_rate,true_positives,false_positives,extra_interventions,false_negatives,true_negatives,realized_event_recall,realized_event_precision,false_positive_rate,f1
risk_score,risk_mass,rho,0.40098556131124496,10000,159,249,0.0249,124,125,125,35,9716,0.779874213836478,0.4979919678714859,0.012701961182806625,0.6078431372549019
risk_score,risk_mass,rho,0.40353419847087935,10000,159,248,0.0248,124,124,124,35,9717,0.779874213836478,0.5,0.012600345493344172,0.6093366093366094
risk_score,risk_mass,rho,0.41401007771492004,10000,159,247,0.0247,124,123,123,35,9718,0.779874213836478,0.5020242914979757,0.01249872980388172,0.6108374384236452
risk_score,risk_mass,rho,0.423709973692894,10000,159,246,0.0246,124,122,122,35,9719,0.779874213836478,0.5040650406504065,0.012397114114419266,0.6123456790123456
risk_score,risk_mass,rho,0.425,10000,159,245,0.0245,124,121,121,35,9720,0.779874213836478,0.5061224489795918,0.012295498424956813,0.6138613861386139
risk_score,risk_mass,rho,0.44216541945934296,10000,159,245,0.0245,124,121,121,35,9720,0.779874213836478,0.5061224489795918,0.012295498424956813,0.6138613861386139
risk_score,risk_mass,rho,0.44446615502238274,10000,159,244,0.0244,124,120,120,35,9721,0.779874213836478,0.5081967213114754,0.01219388273549436,0.6153846153846153
risk_score,risk_mass,rho,0.4462842047214508,10000,159,243,0.0243,124,119,119,35,9722,0.779874213836478,0.5102880658436214,0.012092267046031908,0.6169154228855721
risk_score,risk_mass,rho,0.45,10000,159,242,0.0242,124,118,118,35,9723,0.779874213836478,0.512396694214876,0.011990651356569454,0.6184538653366585
risk_score,risk_mass,rho,0.45404747128486633,10000,159,242,0.0242,124,118,118,35,9723,0.779874213836478,0.512396694214876,0.011990651356569454,0.6184538653366585
risk_score,risk_mass,rho,0.45568322390317917,10000,159,241,0.0241,124,117,117,35,9724,0.779874213836478,0.5145228215767634,0.011889035667107,0.62
risk_score,risk_mass,rho,0.45627593249082565,10000,159,240,0.024,124,116,116,35,9725,0.779874213836478,0.5166666666666667,0.011787419977644549,0.6215538847117794
risk_score,risk_mass,rho,0.4563677031546831,10000,159,239,0.0239,124,115,115,35,9726,0.779874213836478,0.5188284518828452,0.011685804288182096,0.6231155778894473
risk_score,risk_mass,rho,0.4627746045589447,10000,159,238,0.0238,124,114,114,35,9727,0.779874213836478,0.5210084033613446,0.011584188598719642,0.6246851385390428
risk_score,risk_mass,rho,0.467650443315506,10000,159,237,0.0237,124,113,113,35,9728,0.779874213836478,0.5232067510548524,0.011482572909257189,0.6262626262626263
risk_score,risk_mass,rho,0.47243624324619304,10000,159,236,0.0236,124,112,112,35,9729,0.779874213836478,0.5254237288135594,0.011380957219794737,0.6278481012658228
risk_score,risk_mass,rho,0.475,10000,159,235,0.0235,124,111,111,35,9730,0.779874213836478,0.5276595744680851,0.011279341530332283,0.6294416243654822
risk_score,risk_mass,rho,0.48000483214855194,10000,159,235,0.0235,124,111,111,35,9730,0.779874213836478,0.5276595744680851,0.011279341530332283,0.6294416243654822
risk_score,risk_mass,rho,0.4868655949831009,10000,159,234,0.0234,124,110,110,35,9731,0.779874213836478,0.5299145299145299,0.01117772584086983,0.6310432569974554
risk_score,risk_mass,rho,0.49292663112282753,10000,159,233,0.0233,124,109,109,35,9732,0.779874213836478,0.5321888412017167,0.011076110151407378,0.6326530612244898
risk_score,risk_mass,rho,0.49878896959125996,10000,159,232,0.0232,124,108,108,35,9733,0.779874213836478,0.5344827586206896,0.010974494461944925,0.6342710997442454
risk_score,risk_mass,rho,0.5,10000,159,231,0.0231,124,107,107,35,9734,0.779874213836478,0.5367965367965368,0.010872878772482471,0.6358974358974359
risk_score,risk_mass,rho,0.5006900150328875,10000,159,231,0.0231,124,107,107,35,9734,0.779874213836478,0.5367965367965368,0.010872878772482471,0.6358974358974359
risk_score,risk_mass,rho,0.5006900941953063,10000,159,230,0.023,124,106,106,35,9735,0.779874213836478,0.5391304347826087,0.010771263083020018,0.6375321336760925
risk_score,risk_mass,rho,0.5009253167154384,10000,159,229,0.0229,124,105,105,35,9736,0.779874213836478,0.5414847161572053,0.010669647393557566,0.6391752577319587
risk_score,risk_mass,rho,0.5058413371443748,10000,159,228,0.0228,124,104,104,35,9737,0.779874213836478,0.543859649122807,0.010568031704095112,0.6408268733850129
risk_score,risk_mass,rho,0.5060392171144485,10000,159,227,0.0227,124,103,103,35,9738,0.779874213836478,0.5462555066079295,0.010466416014632659,0.6424870466321244
risk_score,risk_mass,rho,0.5106542259454727,10000,159,226,0.0226,124,102,102,35,9739,0.779874213836478,0.5486725663716814,0.010364800325170207,0.6441558441558441
risk_score,risk_mass,rho,0.5173257859423757,10000,159,225,0.0225,124,101,101,35,9740,0.779874213836478,0.5511111111111111,0.010263184635707754,0.6458333333333334
risk_score,risk_mass,rho,0.5278416546061635,10000,159,224,0.0224,124,100,100,35,9741,0.779874213836478,0.5535714285714286,0.0101615689462453,0.6475195822454308
risk_score,risk_mass,rho,0.5305445585399866,10000,159,223,0.0223,123,100,100,36,9741,0.7735849056603774,0.5515695067264574,0.0101615689462453,0.6439790575916231
risk_score,risk_mass,rho,0.5322339497506618,10000,159,222,0.0222,122,100,100,37,9741,0.7672955974842768,0.5495495495495496,0.0101615689462453,0.6404199475065617
risk_score,risk_mass,rho,0.5327527970075607,10000,159,221,0.0221,122,99,99,37,9742,0.7672955974842768,0.5520361990950227,0.010059953256782847,0.6421052631578948
risk_score,risk_mass,rho,0.5342221856117249,10000,159,220,0.022,121,99,99,38,9742,0.7610062893081762,0.55,0.010059953256782847,0.6385224274406333
risk_score,risk_mass,rho,0.5380781888961792,10000,159,219,0.0219,121,98,98,38,9743,0.7610062893081762,0.5525114155251142,0.009958337567320395,0.6402116402116402
risk_score,risk_mass,rho,0.5389082357287407,10000,159,218,0.0218,121,97,97,38,9744,0.7610062893081762,0.555045871559633,0.009856721877857941,0.6419098143236074
risk_score,risk_mass,rho,0.5423063039779663,10000,159,217,0.0217,120,97,97,39,9744,0.7547169811320755,0.5529953917050692,0.009856721877857941,0.6382978723404256
risk_score,risk_mass,rho,0.5429007411003113,10000,159,216,0.0216,120,96,96,39,9745,0.7547169811320755,0.5555555555555556,0.009755106188395488,0.64
risk_score,risk_mass,rho,0.5430046916007996,10000,159,215,0.0215,120,95,95,39,9746,0.7547169811320755,0.5581395348837209,0.009653490498933034,0.6417112299465242
risk_score,risk_mass,rho,0.5434560924768448,10000,159,214,0.0214,120,94,94,39,9747,0.7547169811320755,0.5607476635514018,0.009551874809470583,0.64343163538874
risk_score,risk_mass,rho,0.55,10000,159,213,0.0213,120,93,93,39,9748,0.7547169811320755,0.5633802816901409,0.00945025912000813,0.6451612903225807
risk_score,risk_mass,rho,0.5543252602219582,10000,159,213,0.0213,120,93,93,39,9748,0.7547169811320755,0.5633802816901409,0.00945025912000813,0.6451612903225807
risk_score,risk_mass,rho,0.576179176568985,10000,159,212,0.0212,119,93,93,40,9748,0.7484276729559748,0.5613207547169812,0.00945025912000813,0.6415094339622641
risk_score,risk_mass,rho,0.5765058398246765,10000,159,211,0.0211,119,92,92,40,9749,0.7484276729559748,0.5639810426540285,0.009348643430545676,0.6432432432432432
risk_score,risk_mass,rho,0.5811682865023613,10000,159,210,0.021,119,91,91,40,9750,0.7484276729559748,0.5666666666666667,0.009247027741083224,0.6449864498644986
risk_score,risk_mass,rho,0.5840407460927963,10000,159,209,0.0209,119,90,90,40,9751,0.7484276729559748,0.569377990430622,0.00914541205162077,0.6467391304347826
risk_score,risk_mass,rho,0.5862366184592247,10000,159,208,0.0208,118,90,90,41,9751,0.7421383647798742,0.5673076923076923,0.00914541205162077,0.6430517711171662
risk_score,risk_mass,rho,0.5865431874990463,10000,159,207,0.0207,118,89,89,41,9752,0.7421383647798742,0.5700483091787439,0.009043796362158317,0.6448087431693988
risk_score,risk_mass,rho,0.594466295093298,10000,159,206,0.0206,118,88,88,41,9753,0.7421383647798742,0.5728155339805825,0.008942180672695864,0.6465753424657533
risk_score,risk_mass,rho,0.6,10000,159,205,0.0205,118,87,87,41,9754,0.7421383647798742,0.5756097560975609,0.008840564983233412,0.6483516483516483
risk_score,risk_mass,rho,0.6047245860099792,10000,159,205,0.0205,118,87,87,41,9754,0.7421383647798742,0.5756097560975609,0.008840564983233412,0.6483516483516483
risk_score,risk_mass,rho,0.6074598617851734,10000,159,204,0.0204,118,86,86,41,9755,0.7421383647798742,0.5784313725490197,0.008738949293770958,0.650137741046832
risk_score,risk_mass,rho,0.6094927825033665,10000,159,203,0.0203,118,85,85,41,9756,0.7421383647798742,0.5812807881773399,0.008637333604308505,0.6519337016574586
risk_score,risk_mass,rho,0.6160473227500916,10000,159,202,0.0202,117,85,85,42,9756,0.7358490566037735,0.5792079207920792,0.008637333604308505,0.6481994459833794
risk_score,risk_mass,rho,0.6370223071426153,10000,159,201,0.0201,117,84,84,42,9757,0.7358490566037735,0.582089552238806,0.008535717914846053,0.65
risk_score,risk_mass,rho,0.6496640965342522,10000,159,200,0.02,117,83,83,42,9758,0.7358490566037735,0.585,0.0084341022253836,0.6518105849582172
risk_score,risk_mass,rho,0.65,10000,159,199,0.0199,117,82,82,42,9759,0.7358490566037735,0.5879396984924623,0.008332486535921146,0.6536312849162011
risk_score,risk_mass,rho,0.6538483327894937,10000,159,199,0.0199,117,82,82,42,9759,0.7358490566037735,0.5879396984924623,0.008332486535921146,0.6536312849162011
risk_score,risk_mass,rho,0.661811426281929,10000,159,198,0.0198,117,81,81,42,9760,0.7358490566037735,0.5909090909090909,0.008230870846458693,0.6554621848739496
risk_score,risk_mass,rho,0.6672479510307312,10000,159,197,0.0197,117,80,80,42,9761,0.7358490566037735,0.5939086294416244,0.00812925515699624,0.6573033707865168
risk_score,risk_mass,rho,0.671153336763382,10000,159,196,0.0196,117,79,79,42,9762,0.7358490566037735,0.5969387755102041,0.008027639467533787,0.6591549295774648
risk_score,risk_mass,rho,0.6753865629434586,10000,159,195,0.0195,117,78,78,42,9763,0.7358490566037735,0.6,0.007926023778071334,0.6610169491525424
risk_score,risk_mass,rho,0.6765295267105103,10000,159,194,0.0194,117,77,77,42,9764,0.7358490566037735,0.6030927835051546,0.00782440808860888,0.6628895184135977
risk_score,risk_mass,rho,0.6771999895572662,10000,159,193,0.0193,117,76,76,42,9765,0.7358490566037735,0.6062176165803109,0.007722792399146429,0.6647727272727273
risk_score,risk_mass,rho,0.6778812514676247,10000,159,192,0.0192,117,75,75,42,9766,0.7358490566037735,0.609375,0.007621176709683975,0.6666666666666665
risk_score,risk_mass,rho,0.7,10000,159,191,0.0191,117,74,74,42,9767,0.7358490566037735,0.612565445026178,0.0075195610202215225,0.6685714285714286
risk_score,risk_mass,rho,0.7026641219854355,10000,159,191,0.0191,117,74,74,42,9767,0.7358490566037735,0.612565445026178,0.0075195610202215225,0.6685714285714286
risk_score,risk_mass,rho,0.7117471061646938,10000,159,190,0.019,117,73,73,42,9768,0.7358490566037735,0.6157894736842106,0.007417945330759069,0.670487106017192
risk_score,risk_mass,rho,0.713325172662735,10000,159,189,0.0189,117,72,72,42,9769,0.7358490566037735,0.6190476190476191,0.007316329641296616,0.6724137931034483
risk_score,risk_mass,rho,0.7229910977184772,10000,159,188,0.0188,117,71,71,42,9770,0.7358490566037735,0.6223404255319149,0.007214713951834163,0.6743515850144092
risk_score,risk_mass,rho,0.7230356633663177,10000,159,187,0.0187,117,70,70,42,9771,0.7358490566037735,0.6256684491978609,0.00711309826237171,0.676300578034682
risk_score,risk_mass,rho,0.7345956638455391,10000,159,186,0.0186,117,69,69,42,9772,0.7358490566037735,0.6290322580645161,0.007011482572909257,0.6782608695652174
risk_score,risk_mass,rho,0.7427505310624838,10000,159,185,0.0185,117,68,68,42,9773,0.7358490566037735,0.6324324324324324,0.006909866883446804,0.680232558139535
risk_score,risk_mass,rho,0.7435984499752522,10000,159,184,0.0184,116,68,68,43,9773,0.7295597484276729,0.6304347826086957,0.006909866883446804,0.6763848396501457
risk_score,risk_mass,rho,0.75,10000,159,183,0.0183,115,68,68,44,9773,0.7232704402515723,0.6284153005464481,0.006909866883446804,0.6725146198830408
risk_score,risk_mass,rho,0.7519243713468313,10000,159,183,0.0183,115,68,68,44,9773,0.7232704402515723,0.6284153005464481,0.006909866883446804,0.6725146198830408
risk_score,risk_mass,rho,0.7750375314499252,10000,159,182,0.0182,115,67,67,44,9774,0.7232704402515723,0.6318681318681318,0.0068082511939843516,0.6744868035190614
risk_score,risk_mass,rho,0.7772551625967026,10000,159,181,0.0181,114,67,67,45,9774,0.7169811320754716,0.6298342541436464,0.0068082511939843516,0.6705882352941176
risk_score,risk_mass,rho,0.7785060405731201,10000,159,180,0.018,113,67,67,46,9774,0.710691823899371,0.6277777777777778,0.0068082511939843516,0.6666666666666666
risk_score,risk_mass,rho,0.7867024661973119,10000,159,179,0.0179,113,66,66,46,9775,0.710691823899371,0.6312849162011173,0.006706635504521898,0.6686390532544378
risk_score,risk_mass,rho,0.7869983315467834,10000,159,178,0.0178,113,65,65,46,9776,0.710691823899371,0.6348314606741573,0.0066050198150594455,0.6706231454005934
risk_score,risk_mass,rho,0.7924475967884064,10000,159,177,0.0177,113,64,64,46,9777,0.710691823899371,0.6384180790960452,0.006503404125596992,0.6726190476190477
risk_score,risk_mass,rho,0.7930558347725309,10000,159,176,0.0176,113,63,63,46,9778,0.710691823899371,0.6420454545454546,0.006401788436134539,0.6746268656716418
risk_score,risk_mass,rho,0.7988273687660694,10000,159,175,0.0175,113,62,62,46,9779,0.710691823899371,0.6457142857142857,0.006300172746672086,0.6766467065868264
risk_score,risk_mass,rho,0.7995283392528401,10000,159,174,0.0174,113,61,61,46,9780,0.710691823899371,0.6494252873563219,0.006198557057209633,0.6786786786786787
risk_score,risk_mass,rho,0.8,10000,159,173,0.0173,113,60,60,46,9781,0.710691823899371,0.653179190751445,0.00609694136774718,0.680722891566265
risk_score,risk_mass,rho,0.8039725041016936,10000,159,173,0.0173,113,60,60,46,9781,0.710691823899371,0.653179190751445,0.00609694136774718,0.680722891566265
risk_score,risk_mass,rho,0.8042971848044544,10000,159,172,0.0172,113,59,59,46,9782,0.710691823899371,0.6569767441860465,0.005995325678284727,0.6827794561933533
risk_score,risk_mass,rho,0.810985030606389,10000,159,171,0.0171,113,58,58,46,9783,0.710691823899371,0.6608187134502924,0.0058937099888222745,0.6848484848484848
risk_score,risk_mass,rho,0.8146510981023312,10000,159,170,0.017,112,58,58,47,9783,0.7044025157232704,0.6588235294117647,0.0058937099888222745,0.6808510638297872
risk_score,risk_mass,rho,0.8179396912455559,10000,159,169,0.0169,112,57,57,47,9784,0.7044025157232704,0.6627218934911243,0.005792094299359821,0.6829268292682926
risk_score,risk_mass,rho,0.8339388929307461,10000,159,168,0.0168,111,57,57,48,9784,0.6981132075471698,0.6607142857142857,0.005792094299359821,0.6788990825688073
risk_score,risk_mass,rho,0.85,10000,159,167,0.0167,110,57,57,49,9784,0.6918238993710691,0.6586826347305389,0.005792094299359821,0.6748466257668712
risk_score,risk_mass,rho,0.8505029231309891,10000,159,167,0.0167,110,57,57,49,9784,0.6918238993710691,0.6586826347305389,0.005792094299359821,0.6748466257668712
risk_score,risk_mass,rho,0.8545717820525169,10000,159,166,0.0166,110,56,56,49,9785,0.6918238993710691,0.6626506024096386,0.005690478609897368,0.6769230769230768
risk_score,risk_mass,rho,0.8562225618982211,10000,159,165,0.0165,110,55,55,49,9786,0.6918238993710691,0.6666666666666666,0.005588862920434915,0.6790123456790123
risk_score,risk_mass,rho,0.8570677787065506,10000,159,164,0.0164,110,54,54,49,9787,0.6918238993710691,0.6707317073170732,0.005487247230972462,0.6811145510835913
risk_score,risk_mass,rho,0.8588426262140274,10000,159,163,0.0163,110,53,53,49,9788,0.6918238993710691,0.6748466257668712,0.005385631541510009,0.6832298136645962
risk_score,risk_mass,rho,0.8607334457337856,10000,159,162,0.0162,110,52,52,49,9789,0.6918238993710691,0.6790123456790124,0.005284015852047556,0.6853582554517134
risk_score,risk_mass,rho,0.8709026873111725,10000,159,161,0.0161,110,51,51,49,9790,0.6918238993710691,0.6832298136645962,0.005182400162585104,0.6874999999999999
risk_score,risk_mass,rho,0.8712057806551456,10000,159,160,0.016,110,50,50,49,9791,0.6918238993710691,0.6875,0.00508078447312265,0.6896551724137931
risk_score,risk_mass,rho,0.8714880049228668,10000,159,159,0.0159,110,49,49,49,9792,0.6918238993710691,0.6918238993710691,0.0049791687836601975,0.6918238993710691
risk_score,risk_mass,rho,0.8793925419449806,10000,159,158,0.0158,109,49,49,50,9792,0.6855345911949685,0.689873417721519,0.0049791687836601975,0.6876971608832807
risk_score,risk_mass,rho,0.8822197690606117,10000,159,157,0.0157,109,48,48,50,9793,0.6855345911949685,0.6942675159235668,0.004877553094197744,0.689873417721519
risk_score,risk_mass,rho,0.8899034187197685,10000,159,156,0.0156,109,47,47,50,9794,0.6855345911949685,0.6987179487179487,0.004775937404735291,0.692063492063492
risk_score,risk_mass,rho,0.8952295365743339,10000,159,155,0.0155,109,46,46,50,9795,0.6855345911949685,0.7032258064516129,0.004674321715272838,0.6942675159235668
risk_score,risk_mass,rho,0.8954462930560112,10000,159,154,0.0154,108,46,46,51,9795,0.6792452830188679,0.7012987012987013,0.004674321715272838,0.6900958466453675
risk_score,risk_mass,rho,0.8979973923414946,10000,159,153,0.0153,107,46,46,52,9795,0.6729559748427673,0.6993464052287581,0.004674321715272838,0.6858974358974359
risk_score,risk_mass,rho,0.9,10000,159,152,0.0152,107,45,45,52,9796,0.6729559748427673,0.7039473684210527,0.004572706025810385,0.6881028938906751
risk_score,risk_mass,rho,0.901110578328371,10000,159,152,0.0152,107,45,45,52,9796,0.6729559748427673,0.7039473684210527,0.004572706025810385,0.6881028938906751
risk_score,risk_mass,rho,0.9052951456978917,10000,159,151,0.0151,107,44,44,52,9797,0.6729559748427673,0.7086092715231788,0.004471090336347932,0.6903225806451613
risk_score,risk_mass,rho,0.9164228439331055,10000,159,150,0.015,107,43,43,52,9798,0.6729559748427673,0.7133333333333334,0.004369474646885479,0.6925566343042071
risk_score,risk_mass,rho,0.9255501255393028,10000,159,149,0.0149,106,43,43,53,9798,0.6666666666666666,0.7114093959731543,0.004369474646885479,0.6883116883116883
risk_score,risk_mass,rho,0.930360421538353,10000,159,148,0.0148,105,43,43,54,9798,0.660377358490566,0.7094594594594594,0.004369474646885479,0.6840390879478827
risk_score,risk_mass,rho,0.9361404627561569,10000,159,147,0.0147,104,43,43,55,9798,0.6540880503144654,0.7074829931972789,0.004369474646885479,0.6797385620915032
risk_score,risk_mass,rho,0.9362354874610901,10000,159,146,0.0146,104,42,42,55,9799,0.6540880503144654,0.7123287671232876,0.0042678589574230265,0.6819672131147541
risk_score,risk_mass,rho,0.9374539256095886,10000,159,145,0.0145,104,41,41,55,9800,0.6540880503144654,0.7172413793103448,0.004166243267960573,0.6842105263157895
risk_score,risk_mass,rho,0.9434362538158894,10000,159,144,0.0144,103,41,41,56,9800,0.6477987421383647,0.7152777777777778,0.004166243267960573,0.6798679867986799
risk_score,risk_mass,rho,0.9436172544956207,10000,159,143,0.0143,102,41,41,57,9800,0.6415094339622641,0.7132867132867133,0.004166243267960573,0.6754966887417219
risk_score,risk_mass,rho,0.94585020840168,10000,159,142,0.0142,102,40,40,57,9801,0.6415094339622641,0.7183098591549296,0.00406462757849812,0.6777408637873754
risk_score,risk_mass,rho,0.9488738924264908,10000,159,141,0.0141,102,39,39,57,9802,0.6415094339622641,0.723404255319149,0.003963011889035667,0.68
risk_score,risk_mass,rho,0.9496257305145264,10000,159,140,0.014,102,38,38,57,9803,0.6415094339622641,0.7285714285714285,0.0038613961995732143,0.6822742474916388
risk_score,risk_mass,rho,0.95,10000,159,139,0.0139,102,37,37,57,9804,0.6415094339622641,0.7338129496402878,0.0037597805101107613,0.6845637583892618
risk_score,risk_mass,rho,0.9503286778926849,10000,159,139,0.0139,102,37,37,57,9804,0.6415094339622641,0.7338129496402878,0.0037597805101107613,0.6845637583892618
risk_score,risk_mass,rho,0.9559902548789978,10000,159,138,0.0138,101,37,37,58,9804,0.6352201257861635,0.7318840579710145,0.0037597805101107613,0.6801346801346801
risk_score,risk_mass,rho,0.9605075847357512,10000,159,137,0.0137,101,36,36,58,9805,0.6352201257861635,0.7372262773722628,0.003658164820648308,0.6824324324324325
risk_score,risk_mass,rho,0.9654656834900379,10000,159,136,0.0136,100,36,36,59,9805,0.6289308176100629,0.7352941176470589,0.003658164820648308,0.6779661016949153
risk_score,risk_mass,rho,0.9702841639518738,10000,159,135,0.0135,99,36,36,60,9805,0.6226415094339622,0.7333333333333333,0.003658164820648308,0.673469387755102
risk_score,risk_mass,rho,0.9714265381917357,10000,159,134,0.0134,99,35,35,60,9806,0.6226415094339622,0.7388059701492538,0.003556549131185855,0.6757679180887373
risk_score,risk_mass,rho,0.9730571657419205,10000,159,133,0.0133,98,35,35,61,9806,0.6163522012578616,0.7368421052631579,0.003556549131185855,0.6712328767123287
risk_score,risk_mass,rho,0.9751262441277504,10000,159,132,0.0132,98,34,34,61,9807,0.6163522012578616,0.7424242424242424,0.003454933441723402,0.6735395189003436
risk_score,risk_mass,rho,0.9791845269501209,10000,159,131,0.0131,97,34,34,62,9807,0.610062893081761,0.7404580152671756,0.003454933441723402,0.6689655172413793
risk_score,risk_mass,rho,0.98139388859272,10000,159,130,0.013,96,34,34,63,9807,0.6037735849056604,0.7384615384615385,0.003454933441723402,0.6643598615916956
risk_score,risk_mass,rho,0.9857058336783666,10000,159,129,0.0129,96,33,33,63,9808,0.6037735849056604,0.7441860465116279,0.003353317752260949,0.6666666666666666
risk_score,risk_mass,rho,0.986803513020277,10000,159,128,0.0128,95,33,33,64,9808,0.5974842767295597,0.7421875,0.003353317752260949,0.662020905923345
risk_score,risk_mass,rho,0.991485271602869,10000,159,127,0.0127,95,32,32,64,9809,0.5974842767295597,0.7480314960629921,0.003251702062798496,0.6643356643356643
risk_score,risk_mass,rho,0.9940450044523459,10000,159,126,0.0126,95,31,31,64,9810,0.5974842767295597,0.753968253968254,0.003150086373336043,0.6666666666666666
risk_score,risk_mass,rho,0.9953222088515759,10000,159,125,0.0125,94,31,31,65,9810,0.5911949685534591,0.752,0.003150086373336043,0.6619718309859154
risk_score,risk_mass,rho,0.9960912987589836,10000,159,124,0.0124,94,30,30,65,9811,0.5911949685534591,0.7580645161290323,0.00304847068387359,0.6643109540636042
risk_score,risk_mass,rho,0.9961889833211899,10000,159,123,0.0123,94,29,29,65,9812,0.5911949685534591,0.7642276422764228,0.0029468549944111373,0.6666666666666666
risk_score,risk_mass,rho,0.9963051378726959,10000,159,122,0.0122,93,29,29,66,9812,0.5849056603773585,0.7622950819672131,0.0029468549944111373,0.6619217081850534
risk_score,risk_mass,rho,0.9968904815614223,10000,159,121,0.0121,93,28,28,66,9813,0.5849056603773585,0.768595041322314,0.002845239304948684,0.6642857142857143
risk_score,risk_mass,rho,0.9973118705675006,10000,159,120,0.012,93,27,27,66,9814,0.5849056603773585,0.775,0.002743623615486231,0.6666666666666666
risk_score,risk_mass,rho,0.9973739385604858,10000,159,119,0.0119,92,27,27,67,9814,0.5786163522012578,0.773109243697479,0.002743623615486231,0.6618705035971223
risk_score,risk_mass,rho,0.9976251656189561,10000,159,118,0.0118,92,26,26,67,9815,0.5786163522012578,0.7796610169491526,0.002642007926023778,0.6642599277978339
risk_score,risk_mass,rho,0.998358178883791,10000,159,117,0.0117,92,25,25,67,9816,0.5786163522012578,0.7863247863247863,0.002540392236561325,0.6666666666666666
risk_score,risk_mass,rho,0.999230707064271,10000,159,116,0.0116,92,24,24,67,9817,0.5786163522012578,0.7931034482758621,0.002438776547098872,0.6690909090909092
risk_score,risk_mass,rho,0.999330960214138,10000,159,115,0.0115,92,23,23,67,9818,0.5786163522012578,0.8,0.002337160857636419,0.6715328467153284
risk_score,risk_mass,rho,0.9994291719049215,10000,159,114,0.0114,92,22,22,67,9819,0.5786163522012578,0.8070175438596491,0.002235545168173966,0.673992673992674
risk_score,risk_mass,rho,0.9995032418519258,10000,159,113,0.0113,92,21,21,67,9820,0.5786163522012578,0.8141592920353983,0.0021339294787115133,0.6764705882352942
risk_score,risk_mass,rho,0.9997686934657395,10000,159,112,0.0112,91,21,21,68,9820,0.5723270440251572,0.8125,0.0021339294787115133,0.6715867158671586
risk_score,risk_mass,rho,0.9998420111369342,10000,159,111,0.0111,91,20,20,68,9821,0.5723270440251572,0.8198198198198198,0.00203231378924906,0.674074074074074
risk_score,risk_mass,rho,0.9999990120027178,10000,159,110,0.011,90,20,20,69,9821,0.5660377358490566,0.8181818181818182,0.00203231378924906,0.6691449814126395
risk_score,risk_mass,rho,0.9999999042506715,10000,159,109,0.0109,90,19,19,69,9822,0.5660377358490566,0.8256880733944955,0.0019306980997866072,0.6716417910447762
risk_score,risk_mass,rho,0.9999999105930328,10000,159,108,0.0108,89,19,19,70,9822,0.559748427672956,0.8240740740740741,0.0019306980997866072,0.6666666666666666
risk_score,risk_mass,rho,0.9999999159481376,10000,159,107,0.0107,88,19,19,71,9822,0.5534591194968553,0.822429906542056,0.0019306980997866072,0.6616541353383458
risk_score,risk_mass,rho,0.9999999238643795,10000,159,106,0.0106,88,18,18,71,9823,0.5534591194968553,0.8301886792452831,0.001829082410324154,0.6641509433962264
risk_score,risk_mass,rho,0.9999999292194843,10000,159,105,0.0105,87,18,18,72,9823,0.5471698113207547,0.8285714285714286,0.001829082410324154,0.6590909090909092
risk_score,risk_mass,rho,0.9999999310821295,10000,159,104,0.0104,86,18,18,73,9823,0.5408805031446541,0.8269230769230769,0.001829082410324154,0.6539923954372623
risk_score,risk_mass,rho,0.999999932013452,10000,159,103,0.0103,85,18,18,74,9823,0.5345911949685535,0.8252427184466019,0.001829082410324154,0.648854961832061
risk_score,risk_mass,rho,0.9999999337596819,10000,159,102,0.0102,85,17,17,74,9824,0.5345911949685535,0.8333333333333334,0.001727466720861701,0.6513409961685823
risk_score,risk_mass,rho,0.9999999427236617,10000,159,101,0.0101,85,16,16,74,9825,0.5345911949685535,0.8415841584158416,0.001625851031399248,0.6538461538461539
risk_score,risk_mass,rho,0.9999999451829353,10000,159,100,0.01,84,16,16,75,9825,0.5283018867924528,0.84,0.001625851031399248,0.6486486486486487
risk_score,risk_mass,rho,0.9999999459832907,10000,159,99,0.0099,83,16,16,76,9825,0.5220125786163522,0.8383838383838383,0.001625851031399248,0.6434108527131783
risk_score,risk_mass,rho,0.9999999494102667,10000,159,98,0.0098,83,15,15,76,9826,0.5220125786163522,0.8469387755102041,0.001524235341936795,0.6459143968871596
risk_score,risk_mass,rho,0.9999999515712261,10000,159,97,0.0097,82,15,15,77,9826,0.5157232704402516,0.845360824742268,0.001524235341936795,0.640625
risk_score,risk_mass,rho,0.9999999518186087,10000,159,96,0.0096,81,15,15,78,9826,0.5094339622641509,0.84375,0.001524235341936795,0.6352941176470588
risk_score,risk_mass,rho,0.9999999552965164,10000,159,95,0.0095,80,15,15,79,9826,0.5031446540880503,0.8421052631578947,0.001524235341936795,0.6299212598425197
risk_score,risk_mass,rho,0.999999956227839,10000,159,93,0.0093,78,15,15,81,9826,0.49056603773584906,0.8387096774193549,0.001524235341936795,0.6190476190476191
risk_score,risk_mass,rho,0.9999999576248229,10000,159,92,0.0092,77,15,15,82,9826,0.48427672955974843,0.8369565217391305,0.001524235341936795,0.6135458167330677
risk_score,risk_mass,rho,0.9999999579740688,10000,159,91,0.0091,76,15,15,83,9826,0.4779874213836478,0.8351648351648352,0.001524235341936795,0.6080000000000001
risk_score,risk_mass,rho,0.9999999579958967,10000,159,90,0.009,75,15,15,84,9826,0.4716981132075472,0.8333333333333334,0.001524235341936795,0.6024096385542169
